spawn,0,0,0,0,0,2,8,2,4,4,256,16,4,2,4,128
merge,8,2,8,2,0,4,256,16,0,2,4,128,0,0,0,0
spawn,8,2,8,2,0,4,256,16,0,2,4,128,0,0,0,2
merge,0,0,0,2,0,2,8,16,0,4,256,128,8,2,4,2
spawn,0,0,0,2,2,2,8,16,0,4,256,128,8,2,4,2
merge,2,2,8,2,8,4,256,16,0,2,4,128,0,0,0,2
spawn,2,2,8,2,8,4,256,16,0,2,4,128,2,0,0,2
merge,0,0,0,2,2,2,8,16,8,4,256,128,2,2,4,2
spawn,0,2,0,2,2,2,8,16,8,4,256,128,2,2,4,2
merge,0,0,0,4,0,4,8,16,8,4,256,128,0,4,4,2
spawn,0,0,0,4,2,4,8,16,8,4,256,128,0,4,4,2
merge,2,8,8,4,8,4,256,16,0,0,4,128,0,0,0,2
spawn,2,8,8,4,8,4,256,16,0,0,4,128,0,0,2,2
merge,0,2,16,4,8,4,256,16,0,0,4,128,0,0,0,4
spawn,0,2,16,4,8,4,256,16,0,0,4,128,0,0,2,4
invalid,0,2,16,4,8,4,256,16,0,0,4,128,0,0,2,4
merge,0,0,16,4,0,0,256,16,0,2,4,128,8,4,2,4
spawn,0,0,16,4,0,2,256,16,0,2,4,128,8,4,2,4
invalid,0,0,16,4,0,2,256,16,0,2,4,128,8,4,2,4
merge,0,0,16,4,0,0,256,16,0,4,4,128,8,4,2,4
spawn,0,0,16,4,0,2,256,16,0,4,4,128,8,4,2,4
merge,0,0,16,4,0,2,256,16,0,0,8,128,8,4,2,4
spawn,2,0,16,4,0,2,256,16,0,0,8,128,8,4,2,4
merge,2,2,16,4,8,4,256,16,0,0,8,128,0,0,2,4
spawn,2,2,16,4,8,4,256,16,2,0,8,128,0,0,2,4
merge,0,0,16,4,2,0,256,16,8,2,8,128,2,4,2,4
spawn,0,0,16,4,2,2,256,16,8,2,8,128,2,4,2,4
merge,2,4,16,4,8,4,256,16,2,0,8,128,0,0,2,4
spawn,2,4,16,4,8,4,256,16,2,0,8,128,2,0,2,4
merge,2,8,16,4,8,0,256,16,4,0,8,128,0,0,2,4
spawn,2,8,16,4,8,2,256,16,4,0,8,128,0,0,2,4
merge,0,0,16,4,2,0,256,16,8,8,8,128,4,2,2,4
spawn,2,0,16,4,2,0,256,16,8,8,8,128,4,2,2,4
merge,0,2,16,4,0,2,256,16,0,8,16,128,0,4,4,4
spawn,0,2,16,4,0,2,256,16,2,8,16,128,0,4,4,4
merge,0,2,16,4,0,2,256,16,2,8,16,128,0,0,4,8
spawn,2,2,16,4,0,2,256,16,2,8,16,128,0,0,4,8
merge,4,4,16,4,0,8,256,16,0,0,16,128,0,0,4,8
spawn,4,4,16,4,2,8,256,16,0,0,16,128,0,0,4,8
merge,0,0,16,4,0,0,256,16,4,4,16,128,2,8,4,8
spawn,0,0,16,4,2,0,256,16,4,4,16,128,2,8,4,8
merge,2,4,16,4,4,8,256,16,2,0,16,128,0,0,4,8
spawn,2,4,16,4,4,8,256,16,2,0,16,128,0,2,4,8
merge,0,0,16,4,2,4,256,16,4,8,16,128,2,2,4,8
spawn,0,2,16,4,2,4,256,16,4,8,16,128,2,2,4,8
merge,2,2,16,4,4,4,256,16,2,8,16,128,0,2,4,8
spawn,2,2,16,4,4,4,256,16,2,8,16,128,2,2,4,8
merge,0,4,16,4,0,8,256,16,2,8,16,128,0,4,4,8
spawn,0,4,16,4,0,8,256,16,2,8,16,128,4,4,4,8
merge,0,4,16,4,0,8,256,16,2,8,16,128,0,4,8,8
spawn,2,4,16,4,0,8,256,16,2,8,16,128,0,4,8,8
merge,0,0,16,4,0,4,256,16,0,16,16,128,4,4,8,8
spawn,0,2,16,4,0,4,256,16,0,16,16,128,4,4,8,8
merge,0,2,16,4,0,4,256,16,0,0,32,128,0,0,8,16
spawn,0,2,16,4,0,4,256,16,0,0,32,128,2,0,8,16
merge,2,16,4,0,4,256,16,0,32,128,0,0,2,8,16,0
spawn,2,16,4,0,4,256,16,0,32,128,0,2,2,8,16,0
merge,2,16,4,2,4,256,32,0,32,128,0,0,2,8,0,0
spawn,2,16,4,2,4,256,32,0,32,128,0,0,2,8,0,2
merge,2,16,4,2,4,256,32,0,32,128,0,0,2,8,2,0
spawn,2,16,4,2,4,256,32,0,32,128,0,2,2,8,2,0
merge,2,16,0,0,4,256,4,0,32,128,32,0,2,8,2,4
spawn,2,16,0,0,4,256,4,2,32,128,32,0,2,8,2,4
invalid,2,16,0,0,4,256,4,2,32,128,32,0,2,8,2,4
merge,2,16,4,2,4,256,32,4,32,128,2,0,2,8,0,0
spawn,2,16,4,2,4,256,32,4,32,128,2,2,2,8,0,0
merge,2,16,4,2,4,256,32,4,32,128,4,0,2,8,0,0
spawn,2,16,4,2,4,256,32,4,32,128,4,0,2,8,2,0
invalid,2,16,4,2,4,256,32,4,32,128,4,0,2,8,2,0
merge,2,16,4,0,4,256,32,0,32,128,4,2,2,8,2,4
spawn,2,16,4,2,4,256,32,0,32,128,4,2,2,8,2,4
merge,2,16,4,4,4,256,32,4,32,128,4,0,2,8,2,0
spawn,2,16,4,4,4,256,32,4,32,128,4,2,2,8,2,0
merge,2,16,4,0,4,256,32,0,32,128,4,8,2,8,2,2
spawn,2,16,4,0,4,256,32,2,32,128,4,8,2,8,2,2
merge,2,16,4,0,4,256,32,2,32,128,4,8,2,8,4,0
spawn,2,16,4,2,4,256,32,2,32,128,4,8,2,8,4,0
merge,2,16,0,0,4,256,4,0,32,128,32,4,2,8,8,8
spawn,2,16,0,0,4,256,4,2,32,128,32,4,2,8,8,8
merge,2,16,0,0,4,256,4,2,32,128,32,4,2,16,8,0
spawn,2,16,0,2,4,256,4,2,32,128,32,4,2,16,8,0
merge,2,16,0,0,4,256,4,0,32,128,32,4,2,16,8,4
spawn,2,16,0,0,4,256,4,2,32,128,32,4,2,16,8,4
merge,2,16,0,0,4,256,4,0,32,128,32,2,2,16,8,8
spawn,2,16,0,2,4,256,4,0,32,128,32,2,2,16,8,8
merge,2,16,2,0,4,256,4,0,32,128,32,2,2,16,16,0
spawn,2,16,2,0,4,256,4,2,32,128,32,2,2,16,16,0
merge,2,16,2,0,4,256,4,0,32,128,32,0,2,16,16,4
spawn,2,16,2,0,4,256,4,2,32,128,32,0,2,16,16,4
merge,2,16,2,0,4,256,4,0,32,128,32,2,2,16,16,4
spawn,2,16,2,2,4,256,4,0,32,128,32,2,2,16,16,4
merge,2,16,2,0,4,256,4,0,32,128,32,4,2,16,16,4
spawn,2,16,2,0,4,256,4,2,32,128,32,4,2,16,16,4
merge,2,16,2,0,4,256,4,0,32,128,32,2,2,16,16,8
spawn,2,16,2,2,4,256,4,0,32,128,32,2,2,16,16,8
merge,2,16,2,0,4,256,4,0,32,128,32,4,2,16,16,8
spawn,2,16,2,2,4,256,4,0,32,128,32,4,2,16,16,8
merge,2,16,2,0,4,256,4,2,32,128,32,4,2,16,16,8
spawn,2,16,2,4,4,256,4,2,32,128,32,4,2,16,16,8
merge,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,0
spawn,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
invalid,2,16,2,4,4,256,4,2,32,128,32,4,2,32,8,2
